country,year,sex,value,quality_obs_flag,quality_conf_status,dataflow,last_update,freq,indic_em,unit,age
Greece,2024,Males,78.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Greece,2025,Males,79.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2009,Males,71.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2010,Males,69.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2011,Males,67.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2012,Males,64.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2013,Males,63.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2014,Males,65.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2015,Males,67.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2016,Males,69.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2017,Males,71.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2018,Males,73.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2019,Males,74.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2020,Males,71.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2021,Males,72.9,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2022,Males,74.9,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2023,Males,75.7,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2024,Males,76.3,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Spain,2025,Males,77.1,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2009,Males,73.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2010,Males,73.4,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2011,Males,74.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2012,Males,74.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2013,Males,73.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2014,Males,73.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2015,Males,72.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2016,Males,74.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2017,Males,75.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2018,Males,77.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2019,Males,77.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2020,Males,77.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2021,Males,77.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2022,Males,79.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2023,Males,78.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2024,Males,77.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Finland,2025,Males,77.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2005,Males,75.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2006,Males,74.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2007,Males,74.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2008,Males,75.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2009,Males,73.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2010,Males,73.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2011,Males,73.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2012,Males,73.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2013,Males,73.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2014,Males,73.1,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2015,Males,73.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2016,Males,73.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2017,Males,74.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2018,Males,75.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2019,Males,75.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2020,Males,75.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2021,Males,76.4,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2022,Males,77.0,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2023,Males,77.2,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2024,Males,78.1,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
France,2025,Males,78.4,d,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2009,Males,70.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2010,Males,67.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2011,Males,66.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2012,Males,63.6,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2013,Males,61.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2014,Males,64.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2015,Males,65.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2016,Males,66.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2017,Males,68.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2018,Males,70.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2019,Males,71.7,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2020,Males,72.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2021,Males,73.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2022,Males,74.9,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2023,Males,74.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2024,Males,76.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Croatia,2025,Males,76.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2009,Males,66.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2010,Males,65.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2011,Males,66.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2012,Males,67.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2013,Males,69.3,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2014,Males,73.5,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2015,Males,75.8,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2016,Males,78.6,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2017,Males,81.0,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2018,Males,82.2,b,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2019,Males,83.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
Hungary,2020,Males,83.2,,,ESTAT:TESEM010(1.0),2016-04-26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years
